id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
42474896,41,32,1,4.98,4.98,5,5,5,4.9,4.93,0.79
42477224,23,23,1,4.83,4.65,4.78,4.83,5,4.7,4.7,2.85
42477263,48,23,0,4.79,4.83,4.92,4.38,4.77,4.88,4.67,1.11
42483024,49,33,2,4.96,4.98,4.92,4.98,4.98,4.81,4.88,2.16
42485402,7,2,0,4.71,4.71,4.14,5,4.86,4.14,4,0.23
42486194,39,22,0,4.59,4.67,4.56,4.54,4.67,4.67,4.56,0.76
42495275,119,39,3,4.71,4.79,4.59,4.55,4.82,4.92,4.61,2.5
42496364,5,3,0,5,5,5,5,5,5,5,0.29
42496438,126,23,1,4.47,4.63,4.17,4.75,4.73,3.84,4.62,2.41
42496668,131,22,0,4.36,4.44,4.15,4.56,4.53,3.87,4.63,2.52
42518805,33,14,1,5,5,4.91,4.91,5,4.97,4.91,1.69
42520318,146,35,1,4.45,4.42,4.34,4.67,4.72,4.41,4.4,2.84
42520540,99,39,1,4.47,4.45,4.45,4.62,4.72,4.47,4.4,1.93
42521482,40,11,1,4.55,4.63,4.58,4.8,4.85,4.4,4.5,0.77
42542871,51,21,1,4.65,4.67,4.35,4.9,4.88,4.63,4.45,1.26
42545795,64,21,0,4.56,4.84,4.67,4.5,4.73,4.63,4.73,1.5
42545901,45,16,0,4.51,4.62,4.62,4.64,4.44,4.71,4.73,0.91
42546024,54,22,0,4.43,4.56,4.46,4.59,4.78,4.59,4.52,1.63
42546173,170,65,4,4.75,4.69,4.71,4.64,4.56,4.74,4.58,3.81
42555140,105,33,2,4.84,4.76,4.77,4.84,4.98,4.76,4.86,2.02
42566269,37,21,3,4.92,4.97,5,4.92,4.94,4.83,4.92,1.88
42566998,23,19,2,4.78,4.87,4.87,4.96,4.96,5,4.83,1.18
42567175,28,18,2,4.79,4.86,4.64,4.96,4.86,4.64,4.61,1.48
42569980,117,29,1,4.88,4.82,4.95,4.2,4.69,4.58,4.45,2.25
42584206,81,35,1,4.56,4.69,4.56,4.62,4.8,4.31,4.41,1.55
42588788,106,41,2,4.78,4.8,4.65,4.9,4.88,4.74,4.72,2.02
42589297,11,8,0,4.36,4.45,4.64,4.55,4.45,4.64,4.27,0.57
42590563,39,29,2,4.87,4.79,4.64,4.87,4.9,4.95,4.79,1.99
42591117,67,14,3,4.73,4.82,4.67,4.72,4.9,4.6,4.73,1.28
42591236,79,21,2,4.77,4.77,4.78,4.89,4.9,4.59,4.72,1.54
42591421,77,10,0,4.81,4.79,4.77,4.94,4.96,4.39,4.66,1.48
42591877,60,15,3,4.75,4.75,4.73,4.82,4.92,4.43,4.65,1.16
42592109,9,4,0,4.44,4.56,4.78,4.67,4.33,4.78,4.22,0.3
42592177,7,4,0,4.71,4.71,4.86,4.71,4.86,5,4.29,0.17
42592281,16,9,1,4.75,4.69,4.69,4.56,4.81,4.81,4.56,0.4
42612446,205,53,1,4.85,4.82,4.73,4.87,4.9,4.63,4.57,3.94
42628199,50,20,1,4.92,4.94,4.96,4.96,4.94,4.78,4.8,1
42628361,39,17,1,4.92,4.95,4.79,4.92,4.89,4.92,4.87,0.79
42630804,18,15,3,4.72,4.78,4.5,4.94,4.72,4.83,4.72,0.36
42631338,30,10,0,4.93,4.9,4.9,4.97,5,4.8,4.73,0.85
42635321,37,17,0,4.3,4.24,3.68,4.62,4.78,4.54,4.49,0.75
42647282,8,5,0,5,5,5,5,5,5,5,0.57
42647709,56,45,4,4.95,4.96,4.96,4.89,4.88,4.82,4.79,3.71
42647802,3,2,0,4.67,4.67,4.67,4.67,4.67,4.67,4.67,0.2
42647848,41,12,0,4.34,4.51,3.78,4.71,4.68,4.61,4.32,0.83
42648149,72,31,2,4.65,4.72,4.74,4.67,4.81,4.79,4.74,1.4
42699814,16,11,0,4.44,4.38,4.31,4.69,4.75,4.31,4.25,0.61
42699819,4,1,0,4.75,5,4.25,5,4.75,4.75,4.25,0.24
42700127,11,5,1,4.27,4.27,4.36,4.55,4.09,4.27,4.64,0.36
42700661,25,12,1,3.92,4.04,4.08,4.52,4.52,4.08,3.84,0.51
42700791,19,8,1,4.26,4.16,4,4.37,4.47,4.32,4.37,0.38
42701008,19,9,0,4.58,4.58,4.37,4.53,4.79,4.47,4.58,0.37
42701146,21,17,0,4.52,4.76,4.48,4.67,4.9,4.38,4.57,0.41
42702964,28,11,1,4.71,4.82,4.54,4.75,4.75,4.79,4.61,0.56
42704111,20,9,0,4.8,4.8,4.75,4.9,4.6,4.8,4.85,0.39
42704378,23,9,0,4.74,4.96,4.61,4.83,4.7,4.87,4.87,0.88
42704575,18,10,2,4.78,4.78,4.56,4.72,4.72,4.78,4.72,0.37
42732872,22,11,1,4.73,4.77,4.73,4.82,4.82,4.73,4.91,0.81
42747073,57,16,1,4.86,4.89,4.79,4.93,4.91,4.89,4.7,1.24
42763460,42,24,1,4.83,4.81,4.69,4.95,4.86,4.93,4.71,1.83
42763538,62,35,0,4.58,4.45,4.61,4.84,4.77,4.79,4.45,1.61
42780736,0,0,0,,,,,,,,
42801897,61,9,1,4.92,4.92,4.67,4.89,4.92,4.92,4.52,1.17
42802587,28,19,0,4.71,4.71,4.71,4.71,4.82,4.82,4.64,1.35
42802771,30,17,2,4.57,4.77,4.73,4.8,4.53,4.7,4.53,1.51
42818190,14,8,0,4.64,4.79,4.43,4.57,4.93,5,4.71,0.27
42819300,53,22,2,4.96,4.91,5,4.96,4.94,4.87,4.89,1.35
42840886,65,28,0,4.88,4.91,4.92,4.91,4.97,4.78,4.84,1.52
42867471,34,16,1,4.59,4.76,4.88,4.74,4.56,4.41,4.41,0.66
42881413,206,60,5,4.91,4.88,4.88,4.94,4.93,4.97,4.78,3.96
42885836,35,10,0,4.8,4.74,4.8,4.2,4.71,4.63,4.69,0.93
42886009,14,3,0,4.79,4.93,4.57,4.29,4.79,4.36,4.71,0.37
42886084,18,5,1,4.67,4.71,4.88,4.76,4.82,4.47,4.47,0.36
42886179,26,10,0,4.69,4.92,4.88,4.42,4.88,4.54,4.69,0.51
42886231,12,5,0,4.67,4.92,4.75,4.42,4.67,4.33,4.67,0.35
42898632,66,15,0,4.71,4.74,4.68,4.59,4.65,4.47,4.65,1.35
42898965,177,61,3,4.92,4.89,4.9,4.96,4.95,4.86,4.86,3.43
42904692,136,52,4,4.85,4.79,4.74,4.94,4.93,4.91,4.76,2.74
42904805,151,46,1,4.85,4.85,4.72,4.94,4.94,4.89,4.81,2.93
42918250,58,29,0,4.53,4.67,4.6,4.66,4.64,4.45,4.64,1.34
42918735,17,14,0,4.82,4.82,4.76,4.94,4.82,4.82,4.65,1.21
42918769,111,31,2,4.95,4.96,4.99,4.99,4.98,4.92,4.92,2.19
42919895,67,48,1,4.63,4.69,4.51,4.78,4.87,4.84,4.54,4.16
42921772,39,5,2,4.9,4.92,4.72,4.95,4.97,4.74,4.67,0.79
42929277,23,7,0,4.74,4.83,4.52,4.87,4.7,4.87,4.65,0.54
42933288,87,26,4,4.72,4.71,4.78,4.44,4.78,4.81,4.43,1.84
42948505,86,37,3,4.5,4.49,4.33,4.37,4.74,4.8,4.42,1.79
42949250,102,29,4,4.44,4.57,4.36,4.27,4.76,4.87,4.49,2.11
42956824,58,27,3,4.64,4.67,4.38,4.72,4.79,4.74,4.62,1.18
42984480,9,3,0,5,4.78,4.78,4.78,5,4.89,4.67,0.24
42984873,128,51,2,4.83,4.79,4.67,4.94,4.92,4.88,4.8,2.57
42986787,34,16,2,4.44,4.53,4.18,4.82,4.88,4.62,4.38,0.66
42987501,72,33,3,4.57,4.57,4.45,4.88,4.89,4.53,4.68,1.82
42989725,3,3,0,4,3.67,3.33,4.67,4.67,3.67,4,0.55
42989779,4,4,0,4.25,5,5,4.75,4.5,4,4,1.06
42989859,5,2,0,2,3.2,2.2,3.8,3,2.6,3,0.11
42991407,46,21,0,4.76,4.78,4.28,4.85,4.89,4.78,4.76,1
42992257,70,32,4,4.67,4.73,4.73,4.51,4.73,4.41,4.61,1.63
42994570,109,33,2,4.89,4.84,4.8,4.96,4.88,4.87,4.77,2.14
42994611,89,29,3,4.89,4.87,4.85,4.91,4.92,4.69,4.8,1.78
42998547,2,1,0,5,5,5,4.5,4.5,4.5,5,0.14
43002377,0,0,0,,,,,,,,
43003166,96,38,4,4.89,4.9,4.91,4.88,4.78,4.72,4.6,2.23
43014027,88,10,0,4.49,4.61,4.33,4.76,4.91,4.72,4.56,1.82
43025599,2,0,0,4.5,4.5,5,5,5,5,4.5,0.13
43028444,98,66,1,4.8,4.83,4.79,4.88,4.88,4.73,4.69,2.1
43049621,129,39,2,4.84,4.83,4.73,4.96,4.93,4.89,4.73,2.57
43054537,147,51,4,4.75,4.76,4.8,4.86,4.94,4.62,4.78,2.89
43055798,62,32,2,4.81,4.82,4.74,4.94,4.98,4.94,4.69,1.2
43062691,52,22,1,4.73,4.67,4.49,4.75,4.9,4.65,4.84,1.19
43064071,102,56,6,4.75,4.78,4.71,4.79,4.92,4.77,4.76,2.1
43077102,125,59,4,4.9,4.84,4.84,4.95,4.93,4.83,4.68,2.45
43082026,7,2,0,4.57,4.86,4.57,4.86,4.29,4.43,4.57,0.23
43082450,40,13,0,4.7,4.85,4.45,4.95,4.88,4.65,4.65,1.14
43082593,12,2,0,4.83,4.75,4.58,4.92,5,4.75,4.92,0.33
43082690,16,10,0,4.81,4.88,4.56,4.88,5,4.69,4.88,0.57
43082925,9,5,0,4.67,4.89,4.67,5,5,4.78,4.89,0.27
43091861,6,6,1,4.83,4.83,4.67,5,4.83,4.5,4.5,1.84
43097377,48,20,0,4.88,4.9,4.81,4.92,4.96,4.88,4.88,1.08
43100246,126,38,3,4.82,4.85,4.7,4.67,4.88,4.73,4.65,2.56
43101559,74,29,1,4.68,4.73,4.5,4.86,4.86,4.81,4.72,1.48
43101617,4,2,0,5,5,5,5,5,5,5,0.21
43108455,36,25,1,4.81,4.75,4.75,4.89,4.92,4.75,4.78,1.36
43109804,36,28,1,4.83,4.83,4.89,4.94,4.97,4.78,4.83,0.89
43109850,53,29,3,4.74,4.69,4.71,4.85,4.87,4.75,4.79,1.21
43109893,38,22,1,4.71,4.68,4.87,4.97,4.87,4.68,4.68,0.89
43109922,43,26,3,4.77,4.81,4.74,4.9,4.95,4.57,4.74,1.7
43109968,36,25,1,4.81,4.81,4.78,4.94,4.97,4.67,4.78,0.85
43110003,33,28,2,4.82,4.84,4.97,5,5,4.84,4.75,0.82
43110025,48,34,2,4.75,4.83,4.65,4.9,4.92,4.71,4.77,2.12
43127216,7,0,0,5,5,5,5,5,4.71,4.86,0.18
43127250,1,0,0,5,5,5,4,5,5,4,0.03
43127523,316,70,3,4.66,4.72,4.6,4.53,4.55,4.68,4.58,6.27
43132172,43,24,1,4.95,4.88,4.91,4.95,5,4.98,4.91,0.86
43150552,96,38,1,4.57,4.64,4.54,4.69,4.74,4.57,4.47,1.99
43153078,12,2,0,4.75,4.67,4.75,4.67,4.58,4.75,4.58,0.27
43153350,75,32,3,4.75,4.65,4.72,4.75,4.89,4.84,4.56,1.57
43153395,95,20,1,4.62,4.72,4.67,4.73,4.63,4.44,4.59,1.94
43154553,65,44,4,4.74,4.84,4.78,4.88,4.81,4.8,4.61,3.2
43154570,36,30,2,4.64,4.72,4.69,4.89,4.89,4.75,4.72,1.77
43154600,52,34,2,4.56,4.77,4.79,4.71,4.83,4.71,4.54,2.56
43154627,50,34,3,4.66,4.66,4.72,4.9,4.76,4.78,4.64,2.46
43156623,116,50,6,4.94,4.87,4.84,4.98,4.96,4.84,4.71,2.28
43160302,47,31,3,4.7,4.72,4.66,4.89,4.85,4.55,4.79,1
43161547,5,2,0,4.2,4.8,4.4,4.8,4.2,4.4,4.6,0.1
43164765,54,22,2,4.93,4.85,4.89,4.7,4.94,4.5,4.63,1.36
43167092,2,2,0,5,5,5,5,5,5,5,0.26
43172323,43,23,3,4.93,4.95,5,4.95,5,4.88,4.86,1.09
43183423,71,2,0,4.14,4.31,3.61,4.39,4.49,4.65,4.17,1.72
43198642,54,10,0,4.89,4.89,4.91,4.91,4.93,4.52,4.87,1.07
43198886,59,7,0,4.75,4.8,4.75,4.83,4.85,4.42,4.68,1.21
43199348,11,7,0,4.82,4.91,4.73,4.82,4.91,4.73,4.82,0.7
43230220,128,43,0,4.88,4.85,4.73,4.82,4.91,4.65,4.77,2.56
43231191,140,85,6,4.8,4.81,4.81,4.9,4.86,4.81,4.77,2.98
43231309,75,27,1,4.72,4.79,4.83,4.76,4.72,4.68,4.79,1.61
43233685,77,30,0,4.53,4.68,4.51,4.79,4.96,4.52,4.58,1.55
43239705,5,0,0,4.2,4.2,3.8,4.6,4.2,4.8,4.2,0.12
43288759,57,24,2,4.6,4.65,4.44,4.86,4.82,4.81,4.42,1.76
43295405,47,30,2,4.77,4.89,4.85,4.74,4.81,4.77,4.55,2.54
43295604,82,38,2,4.73,4.67,4.88,4.9,4.84,4.83,4.62,1.85
43295649,47,25,1,4.6,4.66,4.79,4.81,4.89,4.72,4.57,1.04
43295854,60,34,2,4.82,4.88,4.77,4.9,4.9,4.88,4.73,2.4
43295907,47,27,0,4.74,4.81,4.83,4.87,4.87,4.89,4.72,0.99
43296121,69,14,1,4.54,4.57,4.55,4.58,4.67,4.58,4.54,1.39
43303248,73,23,1,4.73,4.82,4.85,4.82,4.86,4.53,4.78,1.56
43303490,63,29,2,4.7,4.78,4.78,4.78,4.86,4.43,4.76,1.38
43303557,45,18,0,4.78,4.8,4.82,4.91,4.87,4.4,4.8,0.97
43304925,29,12,4,4.9,4.86,4.9,4.86,4.97,4.69,4.93,0.66
43320815,74,20,1,4.74,4.74,4.65,4.45,4.57,4.64,4.74,1.69
43321030,66,6,0,4.59,4.38,4.55,4.48,4.64,4.55,4.36,1.31
43321098,47,9,0,4.85,4.79,4.74,4.81,4.66,4.68,4.64,0.98
43321169,76,6,0,4.87,4.74,4.75,4.72,4.59,4.53,4.76,1.57
43335693,42,27,1,4.86,4.74,4.79,4.81,4.86,4.9,4.79,0.83
43335808,25,14,0,4.72,4.6,4.6,4.72,4.68,4.56,4.64,0.64
43346476,71,27,3,4.61,4.72,4.48,4.87,4.79,4.77,4.62,1.55
43347752,13,0,0,4.08,4.31,3.62,4.54,4.38,4.54,4.23,0.26
43349227,71,32,2,4.62,4.77,4.52,4.77,4.87,4.65,4.52,1.68
43349609,33,8,0,4.52,4.58,4.15,4.76,4.7,4.48,4.48,0.8
43352293,59,21,5,4.44,4.54,3.98,4.76,4.71,4.31,4.47,2.61
43360025,39,20,1,4.36,4.36,3.97,4.56,4.72,4.46,4.31,2.37
43367374,16,6,2,4.56,4.63,4.56,4.69,4.88,4.44,4.5,0.49
43371403,103,45,2,4.74,4.84,4.69,4.83,4.83,4.83,4.65,2.19
43376286,89,36,0,4.7,4.74,4.67,4.67,4.8,4.79,4.55,1.83
43376328,79,33,3,4.67,4.77,4.77,4.84,4.85,4.82,4.73,2.21
43376351,73,30,2,4.74,4.84,4.68,4.9,4.92,4.92,4.67,1.53
43376372,93,39,3,4.55,4.53,4.72,4.7,4.91,4.86,4.54,1.9
43376405,61,27,1,4.59,4.54,4.74,4.84,4.84,4.85,4.52,1.25
43376423,62,28,1,4.58,4.74,4.77,4.68,4.85,4.87,4.58,1.3
43383412,57,20,3,4.68,4.74,4.84,4.47,4.74,4.6,4.61,1.31
43384179,16,0,0,4.44,4.69,4.38,4.5,4.5,4.81,4.56,0.34
43385421,31,30,3,4.77,4.74,4.81,4.84,4.81,4.81,4.77,2.53
43385973,53,24,0,4.83,4.87,4.91,4.83,4.96,4.87,4.62,2.17
43388028,37,24,1,4.84,4.73,4.78,4.76,4.84,4.86,4.73,0.84
43394976,55,18,1,4.53,4.6,4.42,4.64,4.8,4.58,4.53,1.12
43406103,442,80,7,4.59,4.7,4.5,4.56,4.73,4.6,4.54,9.02
43407221,16,5,0,4.38,4.06,3.94,4.56,4.63,4.44,4.38,0.34
43416083,18,11,1,4.67,4.83,4.83,4.56,4.83,4.72,4.67,0.87
43416442,0,0,0,,,,,,,,
43416802,2,1,0,4.5,5,5,5,5,4.5,4,0.07
43416913,4,4,1,5,5,5,5,5,5,4.75,1.28
43416946,32,21,1,4.97,5,5,4.94,5,4.94,4.81,1.5
43417426,32,13,1,4.88,4.94,4.94,5,4.91,4.84,4.78,0.68
43417832,131,64,0,4.71,4.72,4.7,4.92,4.9,4.86,4.79,5.23
43426549,131,77,4,4.69,4.72,4.72,4.88,4.88,4.84,4.76,3.57
43426556,137,71,4,4.58,4.68,4.68,4.76,4.84,4.88,4.73,3.67
43426575,138,60,3,4.62,4.68,4.67,4.8,4.83,4.88,4.75,3.78
43429793,45,29,1,4.71,4.78,4.8,4.8,4.87,4.73,4.67,2.35
43435730,9,3,0,4.33,4.44,4.33,4.78,4.89,4.44,4.22,0.3
43435814,152,32,1,4.96,4.95,4.98,4.97,4.91,4.78,4.86,3.13
43436236,119,50,4,4.74,4.8,4.71,4.77,4.82,4.92,4.76,2.48
43436588,102,41,3,4.9,4.88,4.85,4.82,4.92,4.92,4.82,2.22
43436871,27,14,0,4.59,4.44,4.26,4.33,4.81,4.7,4.56,0.55
43436882,78,41,2,4.6,4.82,4.6,4.64,4.76,4.85,4.58,1.71
43437080,356,69,6,4.86,4.87,4.76,4.79,4.85,4.64,4.61,7.23
43443794,19,8,0,4.63,4.74,4.47,4.58,4.74,4.47,4.63,0.45
43443896,26,10,3,4.62,4.58,4.42,4.65,4.77,4.73,4.5,0.54
43444178,17,4,0,4.47,4.53,4.35,4.59,4.59,4.65,4.53,0.58
43446149,29,17,0,4.72,4.62,4.62,4.72,4.79,4.45,4.66,1.76
43446665,16,9,2,4.44,4.56,4.44,4.75,4.69,4.75,4.38,0.57
43448442,39,2,0,4.51,4.64,4.36,4.79,4.72,4.82,4.46,0.8
43448599,42,2,0,4.4,4.52,4.05,4.6,4.62,4.74,4.29,0.87
43453450,18,7,0,4.83,4.83,4.94,4.83,4.89,4.61,4.56,1.01
43469646,285,73,4,4.87,4.84,4.92,4.81,4.84,4.77,4.52,5.93
43470449,201,77,5,4.87,4.87,4.91,4.9,4.94,4.82,4.68,4.32
43470782,14,7,3,4.64,4.57,4.43,4.5,4.93,4.43,4.43,0.31
43470861,52,15,2,4.83,4.71,4.92,4.71,4.87,4.71,4.48,1.09
43471008,23,9,0,4.52,4.57,4.43,4.35,4.74,4.52,4.43,0.48
43471041,14,11,2,4.93,4.93,4.93,4.79,4.86,4.79,4.79,1.04
43471169,6,3,1,4.67,4.83,4.33,4.83,5,4.5,4.5,0.41
43471251,12,5,1,4,4.17,3.67,3.75,4.42,4.17,3.83,0.3
43471307,18,11,1,4.89,4.89,4.83,4.94,5,4.89,4.61,0.98
43471329,13,7,2,4.15,4.31,4.08,4.23,4.38,4.38,4.31,0.84
43471413,23,17,2,4.96,4.78,4.83,4.96,5,4.87,4.74,1.37
43471595,0,0,0,,,,,,,,
43471731,24,13,2,4.79,4.71,4.58,4.83,4.79,4.58,4.58,1.28
43479482,6,5,0,4.83,5,4.83,4.83,5,4.33,4.67,0.32
43480768,35,12,1,4.83,4.86,4.86,4.86,4.77,4.6,4.8,0.82
43481545,47,24,2,4.34,4.36,4.17,4.79,4.87,4.38,4.51,0.98
43499836,18,6,1,4.61,4.78,4.67,4.72,4.83,4.78,4.61,0.37
43510793,24,12,1,4.42,4.46,4.17,4.21,4.67,4.58,4.33,0.54
43510842,30,14,2,4.5,4.5,4.37,4.8,4.9,4.57,4.63,0.64
43511099,35,15,0,4.43,4.37,4.37,4.26,4.69,4.69,4.37,1.39
43511169,21,12,2,4.43,4.48,4.38,4.52,4.62,4.48,4.29,0.49
43511480,25,12,1,4.56,4.6,4.48,4.13,4.6,4.72,4.6,0.55
43511637,20,10,0,4.05,4.2,4.05,4.4,4.5,4.3,3.95,0.43
43514971,67,18,2,4.81,4.79,4.88,4.79,4.72,4.75,4.6,1.36
43515142,19,4,0,4.53,4.74,4.53,4.74,4.84,4.63,4.42,0.39
43537509,59,22,2,4.53,4.83,4.68,4.86,4.8,4.66,4.53,1.23
43537601,52,23,0,4.73,4.77,4.77,4.85,4.87,4.73,4.58,1.05
43537759,41,28,0,4.8,4.88,4.78,4.98,4.98,4.85,4.88,2.13
43538305,63,26,3,4.73,4.84,4.63,4.85,4.73,4.77,4.53,1.28
43538897,40,18,1,4.98,4.95,4.93,4.9,4.98,4.93,4.9,0.98
43539066,42,18,1,4.83,4.79,4.83,4.76,4.86,4.83,4.67,1.02
43539222,41,23,0,4.8,4.93,4.93,4.76,4.98,4.98,4.83,1.23
43542115,121,32,4,4.55,4.5,4.51,4.69,4.46,4.64,4.39,2.48
43548084,10,10,0,4,4.3,4.3,4.7,4.5,4.5,3.9,1.06
43556945,6,1,0,4.33,4.33,4.67,4.67,4.33,4.5,4.17,0.17
43559420,103,37,4,4.83,4.81,4.81,4.83,4.88,4.74,4.8,2.14
43570706,20,17,0,4.9,5,4.7,5,5,4.9,4.85,0.52
43571328,26,15,4,4.62,4.69,4.5,4.65,4.96,4.46,4.65,0.63
43571387,18,10,3,4.33,4.33,4.11,4.11,4.78,4.28,4.22,0.39
43571443,17,13,4,4.47,4.35,4.24,4.76,4.82,4.41,4.47,0.37
43571637,43,29,0,4.7,4.74,4.67,4.67,4.79,4.67,4.58,0.96
43571638,40,27,0,4.7,4.73,4.58,4.85,4.8,4.8,4.63,0.84
43572604,59,29,1,4.98,4.88,4.95,4.97,5,4.98,4.85,1.28
43581511,13,6,0,4.38,4.23,4,4.31,5,4.54,4.38,0.33
43581560,25,17,3,4.4,4.44,4.48,4.2,4.68,4.52,4.44,0.99
43581644,22,14,0,4.14,4.18,4,4.09,4.59,4.23,4.23,0.5
43581732,18,13,0,4.33,4.44,4.17,4.5,4.61,4.5,4.33,0.71
43581820,43,16,0,4.51,4.53,4.35,4.51,4.72,4.58,4.49,0.98
43605903,68,14,1,4.04,4.16,3.87,4.45,3.82,4.61,4.09,1.38
43610851,34,19,2,4.59,4.74,4.65,4.91,4.85,4.76,4.56,0.93
43614835,5,3,0,4.8,4.4,4.2,5,5,4.2,4.4,0.34
43615070,17,1,0,4.41,4.24,4.53,4.41,4.24,4.53,4.35,0.4
43615154,31,25,2,4.68,4.74,4.77,4.77,4.94,4.65,4.61,1.59
43615546,4,3,0,4.75,4.25,4.75,5,5,4.75,4.5,0.09
43616683,129,45,0,4.49,4.43,4.31,4.74,4.78,4.58,4.48,3.03
43628861,131,49,5,4.8,4.8,4.85,4.67,4.81,4.88,4.72,2.89
43628869,42,24,4,4.62,4.81,4.48,4.67,4.83,4.71,4.71,2.03
43629200,22,22,0,4.95,4.95,4.77,5,4.95,4.91,4.91,2.05
43629201,1,0,0,5,5,5,5,5,5,5,0.04
43629202,13,12,0,4.92,4.92,4.85,4.92,5,4.77,4.85,0.31
43629207,3,1,0,5,5,5,5,5,5,5,0.06
43629208,12,10,0,5,4.92,4.83,4.92,4.92,5,4.83,0.27
43630422,39,33,3,4.72,4.69,4.77,4.85,4.67,4.54,4.51,2.85
43631401,50,46,5,4.58,4.56,4.58,4.86,4.74,4.52,4.4,3.42
43643097,56,32,3,4.71,4.72,4.83,4.85,4.85,4.5,4.67,1.6
43645704,23,13,1,4.57,4.61,4.43,4.48,4.78,4.78,4.57,0.56
43645805,17,11,2,4.24,4.29,4,3.94,4.59,4.59,4.18,0.52
43645876,17,10,3,4.53,4.59,4.59,4.71,4.76,4.65,4.47,0.38
43646356,10,6,0,4.6,4.7,4.8,4.9,4.7,4.6,4.6,0.28
43649146,361,56,6,4.81,4.8,4.68,4.78,4.7,4.53,4.78,7.33
43655715,27,17,2,4.52,4.52,4.19,4.7,4.7,4.56,4.56,0.66
43655726,24,12,1,4.46,4.7,4.52,4.83,4.74,3.96,4.43,0.89
43655748,17,9,0,4.29,4.47,4.47,4.41,4.76,4.35,4.41,0.38
43655805,28,15,0,4.46,4.39,4.54,4.29,4.71,4.46,4.54,0.66
43655864,16,6,0,4.19,4.06,4.25,3.81,4.44,4.31,4.31,0.37
43655884,9,5,1,4.67,4.89,4.56,4.89,5,4.78,4.89,0.37
43655902,13,4,2,4.62,4.83,4.92,4.92,4.92,4,4.75,0.5
43655983,30,13,1,4.47,4.37,4.5,4.63,4.77,4.43,4.6,0.64
43656009,26,15,0,4.42,4.5,4.15,4.15,4.62,4.31,4.35,0.57
43656029,24,15,0,4.71,4.42,4.46,4.63,4.79,4.63,4.5,0.59
43656043,18,7,1,4.67,4.78,4.67,4.83,5,4.67,4.61,0.49
43656058,14,7,0,4.64,4.5,4.71,4.21,4.93,4.71,4.57,0.35
43656074,26,16,0,4.27,4.35,4.23,4.38,4.77,4.38,4.42,0.64
43656127,5,1,0,4.6,5,4.6,4.8,5,4.4,4.6,0.26
43656210,19,10,0,4.47,4.42,4,4.26,4.74,4.63,4.37,0.44
43656241,20,10,0,4.55,4.35,4.4,4.2,4.75,4.45,4.5,0.5
43656305,14,10,0,4.43,4.64,3.93,3.86,4.71,4.43,4.57,0.59
43656447,29,9,1,4.79,4.83,4.72,4.9,4.97,4.48,4.62,0.64
43656496,31,18,0,4.58,4.61,4.42,4.52,4.71,4.58,4.55,0.77
43656564,23,16,0,4.57,4.57,4.43,4.43,4.91,4.7,4.7,0.97
43657618,47,16,0,4.34,4.47,4.21,4.17,4.7,4.32,4.36,1.06
43658047,28,16,1,4.54,4.86,4.5,4.75,4.79,4.86,4.71,0.61
43658140,25,10,0,4.48,4.4,4.28,4.36,4.52,4.52,4.52,0.54
43658901,39,14,0,4.67,4.51,4.54,4.54,4.67,4.28,4.46,0.86
43659056,11,7,0,4.73,4.64,4.64,4.91,4.55,4.36,4.64,0.29
43668367,23,8,0,4.48,4.74,4.61,4.96,5,4.52,4.52,1.12
43668505,27,10,2,4.7,4.69,4.69,4.81,4.88,4.31,4.65,0.62
43668671,19,9,1,4.47,4.37,4.53,4.63,4.53,4.32,4.53,0.45
43668749,121,16,1,4.64,4.79,4.5,4.88,4.85,4.88,4.54,2.55
43669453,127,43,2,4.79,4.81,4.89,4.77,4.92,4.55,4.77,2.65
43704082,105,46,3,4.8,4.86,4.81,4.87,4.92,4.95,4.83,2.3
43704414,109,52,3,4.71,4.75,4.65,4.8,4.84,4.84,4.71,2.46
43704935,97,41,3,4.71,4.72,4.71,4.78,4.85,4.87,4.7,2.28
43716426,40,13,0,4.63,4.85,4.63,4.48,4.78,4.53,4.75,0.84
43716516,62,11,0,4.69,4.69,4.56,4.47,4.69,4.58,4.61,1.46
43717419,101,52,2,4.74,4.8,4.65,4.78,4.88,4.9,4.73,2.36
43717421,215,65,5,4.64,4.72,4.7,4.57,4.8,4.9,4.63,4.65
43718604,127,50,4,4.76,4.79,4.66,4.77,4.87,4.91,4.67,2.76
43729847,20,14,0,4.45,4.35,4.3,4.2,4.65,4.35,4.3,0.72
43730079,8,5,0,4.75,5,4.5,4.75,5,4.63,4.5,0.19
43730129,14,14,1,4.57,4.71,4.21,4.43,4.79,4.29,4.57,1.31
43730188,15,8,0,4.2,4.67,4.4,4.4,4.8,4.6,4.33,0.36
43730216,16,10,1,4.75,4.63,4.69,4.63,4.81,4.81,4.81,0.37
43730254,29,15,2,4.55,4.69,4.38,4.45,4.76,4.38,4.59,0.68
43731437,0,0,0,,,,,,,,
43744569,152,59,2,4.99,4.96,4.98,4.97,4.91,4.74,4.89,3.2
43747927,3,1,0,5,5,5,5,5,4.67,5,0.15
43759307,136,10,0,4.57,4.58,4.23,4.76,4.71,4.55,4.24,2.81
43760346,204,37,3,4.68,4.73,4.56,4.48,4.73,4.64,4.49,4.24
