id,name,host_id,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,instant_bookable
50339175,（全館禁煙）3名部屋,286188033,Shinjuku Ku,Room in boutique hotel,Private room,3,1,1,2,13443,1,1125,1,1125,t,f
50369120,TOKYO /12 people/UENO 10min/SHINJUKU 13min/4 Rooms,163570555,Kita Ku,Entire villa,Entire home/apt,12,3,4,5,24000,2,730,2.3,730,t,t
50373467,A0宿東新宿COZY ROOM/JR山手線「新宿」徒步圈內/地下鉄「東新宿」徒歩4分/12,214640453,Shinjuku Ku,Entire condo,Entire home/apt,2,1,1,1,9951,2,90,2,1125,t,t
50381026,全新開幕！2房1廳+吧台廚房！4-5人家庭房！浅草寺景觀！陽台晴空塔夜景！直通羽田＆成田機場！,208138512,Taito Ku,Room in boutique hotel,Private room,5,1,2,4,31657,1,90,1,90,t,t
50381941,MIMARU東京 八丁堀／茅場町駅より徒歩3分／コネクティングファミリーアパートメント ,304437247,Chuo Ku,Room in aparthotel,Entire home/apt,8,2,2,8,130286,1,365,1,365,t,t
50383506,MIMARU東京 八丁堀／茅場町駅より徒歩3分／ファミリーアパートメント シアター付,304437247,Chuo Ku,Room in aparthotel,Entire home/apt,4,1,1,4,999999,1,365,1,365,t,t
50405325,5LDK 120+ sq.m/kids room/family & group/free WiFi,342971176,Itabashi Ku,Entire home,Entire home/apt,10,3.5,4,3,29286,2,90,2,1125,t,f
50406278,【渋谷35】光回線完備のお部屋＜Rewrite＞,305354548,Shibuya Ku,Entire rental unit,Entire home/apt,6,1,1,3,32857,1,365,1,317.9,t,t
50434467,A0宿東新宿COZY ROOM/JR山手線「新宿」徒步圈內/地下鉄「東新宿」徒歩4分/22,214640453,Shinjuku Ku,Entire condo,Entire home/apt,5,1.5,1,1,12144,2,90,2,1125,t,t
50447576,新宿区四谷のマンション二階です。,16515792,Shinjuku Ku,Entire rental unit,Entire home/apt,2,1,1,0,19143,7,60,2,1125,t,f
50456986,浅草の好立地。隅田川花火大会が近く見える。浅草寺、雷門徒歩圏、商店街、美食街、花屋敷。東京観光最適。,78391541,Taito Ku,Private room in rental unit,Private room,3,2,1,2,9454,3,180,3,180,t,f
50473611,Rakuten STAY 東京浅草  ツインルーム（禁煙／13平米）,405940951,Sumida Ku,Private room in serviced apartment,Private room,2,1,1,1,13486,1,30,1,1125,t,t
50473651,Rakuten STAY 東京浅草  ダブルルーム（禁煙／12平米）,405940951,Sumida Ku,Private room in serviced apartment,Private room,2,1,1,1,13257,1,30,1,1125,t,t
50473757,Rakuten STAY 東京浅草 【低層階】ダブルルーム（禁煙／12平米／眺望なし）,405940951,Sumida Ku,Private room in serviced apartment,Private room,2,1,1,1,12886,1,30,1,1125,t,t
50473810,Rakuten STAY 東京浅草  シングルルーム（禁煙／12平米）,405940951,Sumida Ku,Private room in serviced apartment,Private room,1,1,1,1,10443,1,30,1,1125,t,t
50489913,Asakusa Cozy House 301/２Beds/1 bedroom,256531617,Taito Ku,Entire rental unit,Entire home/apt,4,1.5,1,2,7046,2,60,2,1125,t,t
50496367,Asakusa tatami House 401★restaurants★TV Kitchen,256531617,Taito Ku,Entire condo,Entire home/apt,2,1.5,1,2,6386,2,60,2,1125,t,t
50512663,Bessalov Home 2nd room friendly house,336489274,Itabashi Ku,Private room in home,Private room,2,1,1,1,5929,1,90,1,1125,t,f
50550610,Private house / Cultural learning experience,342971176,Shinjuku Ku,Entire home,Entire home/apt,6,1,2,1,19714,2,1125,2,1125,t,f
50578489,신주쿠 신오오쿠보 와이파이 1F 편안한 / 한인타운/가족/친구,408661136,Shinjuku Ku,Entire rental unit,Entire home/apt,6,1,1,5,46429,2,120,2,120,t,t
50585355,신주쿠 신오오쿠보 와이파이 1F 편안한 / 한인타운/가족/친구,408661136,Shinjuku Ku,Entire rental unit,Entire home/apt,6,1,1,5,46429,2,120,2,120,t,t
50585815,B신주쿠 신오오쿠보 와이파이 2F 편안한 / 한인타운/가족/친구,408661136,Shinjuku Ku,Entire rental unit,Entire home/apt,6,1,1,5,50000,2,120,2,120,t,t
50586019,신주쿠 신오오쿠보 와이파이 1F 편안한 / 한인타운/가족/친구,408661136,Shinjuku Ku,Entire rental unit,Entire home/apt,6,1,1,5,46429,2,120,2,120,t,t
50586133,신주쿠 신오오쿠보 와이파이 1F 편안한 / 한인타운/가족/친구,408661136,Shinjuku Ku,Entire rental unit,Entire home/apt,6,1,1,5,46429,2,120,2,120,t,t
50586231,신주쿠 신오오쿠보 와이파이 2F 편안한 / 한인타운/가족/친구,408661136,Shinjuku Ku,Entire rental unit,Entire home/apt,6,1,1,5,50000,2,120,2,120,t,t
50586326,F신주쿠 신오오쿠보 와이파이 2F 편안한 / 한인타운/가족/친구,408661136,Shinjuku Ku,Entire rental unit,Entire home/apt,6,1,1,5,50000,2,120,2,120,t,t
50586439,H신주쿠 신오오쿠보 와이파이 2F 편안한 / 한인타운/가족/친구,408661136,Shinjuku Ku,Entire rental unit,Entire home/apt,6,1,1,5,50000,2,120,2,120,t,t
50636637,隅田川花火大会が見られます。浅草五丁目個室。浅草寺、雷門、合羽橋徒歩圏、生活便利、レストラン多数。,78391541,Taito Ku,Private room in rental unit,Private room,2,2,1,2,8879,2,120,2,120,t,f
50643134,"5 minutes Sta/Direct to Shinagawa,  Akihabara,Ueno",248967189,Ota Ku,Entire home,Entire home/apt,6,2,3,6,34429,4,30,4,1119.8,t,f
50646415,直达-池袋-2分钟/舒适一居室,231273877,Toshima Ku,Entire home,Entire home/apt,2,1,1,1,11714,2,1125,2.1,1125,t,t
50681791,Studio G2~①New LOFT Apartment/Ikebukuro/Free Wi-Fi,239692287,Toshima Ku,Entire loft,Entire home/apt,1,1,1,1,7617,1,365,1,365,t,t
50715997,Balcony Apartment near Akabane and Shimo Stations,10005122,Kita Ku,Entire rental unit,Entire home/apt,4,1,2,4,13857,2,60,2,60,t,f
50721489,2 mins from sta / FREE Wifi / good for 4/ loft,302848100,Komae Shi,Entire rental unit,Entire home/apt,4,1,1,2,12000,1,90,1,1125,t,f
50760151,一棟貸しプラン(最大１6名)〜Oyado Danran 団欒〜人気の浅草・東京スカイツリーエリア,394628938,Sumida Ku,Private room in rental unit,Private room,16,1,4,0,42257,1,365,1,988.3,t,t
50765608,"浅草寺雷門徒歩圏，隅田川花火大会場に近、広い間のパーティールーム会議室,卒業同窓会,お誕生等に最適。",78391541,Taito Ku,Entire place,Entire home/apt,12,2,2,0,48457,1,90,1,1125,t,t
50777372,(#301) Directly connected to Haneda Airport,402307094,Ota Ku,Entire condo,Entire home/apt,6,1,1,3,19483,2,365,2,365,t,t
50777770,Based location for visiting Tokyo near Station#203,46753843,Sumida Ku,Entire rental unit,Entire home/apt,4,1,2,5,24630,5,90,3.8,1125,t,t
50777771,Shinjuku Warm House 2 bedrooms *English OK*,106357494,Shinjuku Ku,Entire serviced apartment,Entire home/apt,4,2,2,2,20857,1,365,1,1125,t,t
50778434,6min walk to Sta./12min to Shinjuku/Free WiFi,321180412,Nakano Ku,Entire rental unit,Entire home/apt,8,2,2,0,15543,1,1125,1,1125,t,t
50778516,(#401)Directly connected to Haneda Airport,402307094,Ota Ku,Entire condo,Entire home/apt,6,1,1,3,19329,2,365,2,365,t,t
50778637,Ikebukuro2-1F/9 min. to Ikebukuro/Shibuya 11 min,29966538,Toshima Ku,Entire rental unit,Entire home/apt,3,1.5,2,1,21286,1,1125,1,1125,t,t
50778670,(#202) Directly connected to Haneda Airport,402307094,Ota Ku,Entire condo,Entire home/apt,4,1,0,2,11882,2,365,2,365,t,t
50778833,(#302)Directly connected to Haneda Airport,402307094,Ota Ku,Entire condo,Entire home/apt,4,1,0,2,13003,2,365,2,365,t,t
50778903,(#402) Directly connected to Haneda Airport,402307094,Ota Ku,Entire condo,Entire home/apt,4,1,0,2,12949,2,365,2,365,t,t
50778962,(#303)Directly connected to Haneda Airport,402307094,Ota Ku,Entire rental unit,Entire home/apt,4,1,1,3,15662,2,365,2,365,t,t
50779011,(#203) Directly connected to Haneda Airport,402307094,Ota Ku,Entire condo,Entire home/apt,4,1,1,3,17529,2,365,2,365,t,t
50779103,1F【非対面・非接触】六本木駅徒歩4分｜最大6名｜キッチン付｜フルリノベ済｜テレワーク｜WiFi｜,410371418,Minato Ku,Room in boutique hotel,Private room,6,1,1,4,24244,1,120,1,120,t,t
50798692,(#403) Directly connected to Haneda Airport,402307094,Ota Ku,Entire condo,Entire home/apt,4,1,1,3,18413,2,365,2,365,t,t
50836531,7min Ikebukuro/Free Pocket WiFi/convenient!#13,410766651,Toshima Ku,Entire rental unit,Entire home/apt,2,1,1,1,22571,2,365,2,365,t,t
50840337,"C2】Central Shinjuku Tokyo Studio, Free WiFi, Lift",271703741,Shinjuku Ku,Entire condo,Entire home/apt,2,1,1,1,16100,1,180,6.6,1125,t,t
50843751,【 Central Shinjuku】Shinjuku station 10min walk 22,161804725,Shinjuku Ku,Entire rental unit,Entire home/apt,1,1,1,1,10350,1,365,1,250.2,t,t
50861076,Superior Queen Room (breakfast included),411208422,Taito Ku,Private room in hostel,Private room,2,2,1,1,16052,1,365,1,1125,t,t
50863013,浅草寺まで徒歩15分・上野まで2分・駅より6分・ 日当たり良い・キッチン・Wifi完備・302室,411223739,Taito Ku,Room in aparthotel,Private room,2,1,1,1,16634,2,365,2,365,t,t
50863318,Central Tokyo / 6 bedroom / MAX10ppl / WIFI,239049998,Koto Ku,Entire home,Entire home/apt,8,3.5,6,6,60000,3,365,3,1125,t,f
50867482,【Central Shinjuku】OMG Enjoy Shinjuku 10min walk 21,161804725,Shinjuku Ku,Entire rental unit,Entire home/apt,1,1,1,1,9394,1,365,1,380.9,t,t
50867623,【Central Shinjuku for 2 people】Shinjuku Love 203,161804725,Shinjuku Ku,Entire rental unit,Entire home/apt,2,1,1,2,9586,1,365,1,380.9,t,t
50867838,【Shinjuku Sanchome】Central Shinjuku Single room 24,161804725,Shinjuku Ku,Entire rental unit,Entire home/apt,1,1,1,1,10350,1,365,1,250.2,t,t
50878975,5mins walk to Nakano station/One stop to Shinjuku,32017072,Nakano Ku,Entire rental unit,Entire home/apt,4,1,1,4,14857,3,1125,3.3,1125,t,t
50901162,nestay apartment tokyo ikebukuro,330316857,Toshima Ku,Entire rental unit,Entire home/apt,2,1,1,1,8949,1,180,1,191.2,t,t
50922369,N) Partial renovated/2shower&2toilet /2mins Okubo,376899345,Shinjuku Ku,Entire home,Entire home/apt,14,2,5,11,47857,3,1125,3,1125,t,t
50926897,浅草寺まで徒歩15分・上野まで2分・日当たり良い・キッチン設備完備・駅徒歩6分・Wifi・101室,411223739,Taito Ku,Private room in serviced apartment,Private room,2,1,1,1,12321,2,365,2,365,t,t
50927541,上野まで2分・浅草寺まで徒歩15分・駅より6分・電子レンジ・ 日当たり良い・Wifi・201室,411223739,Taito Ku,Private room in serviced apartment,Private room,2,1,1,2,13973,2,365,2,365,t,t
50927626,上野まで2分・浅草寺まで徒歩15分・ キッチン・駅より6分・Wifi完備・102室,411223739,Taito Ku,Private room in serviced apartment,Private room,2,1,1,1,12075,2,365,2,365,t,t
50927783,上野まで2分・浅草寺徒歩15分・駅徒歩6分・日当たり良い・キッチン・エレベーター・広さ52㎡,411223739,Taito Ku,Room in aparthotel,Private room,6,1,1,4,36964,2,365,2,365,t,t
50927786,浅草寺まで徒歩15分・上野まで2分・駅より6分・専用バスタブ・ エレベーター・Wifi完備・２０４室,411223739,Taito Ku,Private room in serviced apartment,Private room,2,1,1,0,10473,2,365,2,365,t,t
50981655,nestay apartment tokyo ikebukuro,330316857,Shinjuku Ku,Entire rental unit,Entire home/apt,2,1,1,1,8949,1,180,1,191.2,t,t
51003402,【迎秋キャンペーン】自動麻雀卓付き2階洋室【春暁】,375928519,Taito Ku,Room in hotel,Private room,4,1,1,2,31143,1,50,1,50,t,t
51005366,hotel MONday Asakusa/ Standard Twin Room,412615366,Taito Ku,Room in hotel,Private room,2,1,1,2,19768,1,120,1,731,t,t
51005628,hotel MONday Asakusa / Standard King Room,412615366,Taito Ku,Room in hotel,Private room,2,1,1,1,19093,1,120,1,731,t,t
51005694,Deluxe Twin Room + Sofa Bed,412615366,Taito Ku,Room in hotel,Private room,3,1,1,3,22596,1,120,1,731,t,t
51010116,豪華快適/池袋2bedRooms/Wi-fi（101号室）,412664673,Toshima Ku,Entire serviced apartment,Entire home/apt,4,1.5,2,2,17086,2,1125,2,1125,t,t
51010661,[UMA]smi:re stay yoyogi annex/ wifi,411630591,Shinjuku Ku,Entire rental unit,Entire home/apt,3,1,1,2,22000,3,180,3,180,t,f
51010913,[B]smi:re stay yoyogi annex/ wifi,411630591,Shibuya Ku,Entire rental unit,Entire home/apt,4,0,1,2,19571,4,180,4,180,t,f
51015150,Ikebukuro area/1stop/202,24575613,Toshima Ku,Entire serviced apartment,Entire home/apt,2,1,1,1,9086,32,1125,32,1125,t,f
51027407,[GSH0101]Shinjuku*33㎡/Newly built/quiet area,179911926,Shibuya Ku,Entire serviced apartment,Entire home/apt,2,1,1,,21286,1,365,1,762.3,t,t
51048023,Ueno# 6 min walk to stn # Free Wi-Fi Max8,287720765,Taito Ku,Entire rental unit,Entire home/apt,10,1,2,4,39143,1,365,1,365,t,t
51048399,"Crane Hotel_A Hidden Gem: Well-Equipped, Comfy",412816461,Koto Ku,Room in hotel,Private room,2,1,1,1,10437,1,365,1,1125,t,t
51053295,[GSH0201]Shinjuku*53㎡/quiet area,179911926,Shibuya Ku,Entire serviced apartment,Entire home/apt,4,1,1,2,26857,1,365,1.3,762.3,t,t
51053497,[GSH0301] Shinjuku*33㎡/Newly built/quiet area,179911926,Shibuya Ku,Entire rental unit,Entire home/apt,4,1,1,2,22429,1,365,1.5,646.2,t,t
51053585,[GSH0401]Shinjuku*53㎡/Newly built/quiet area,179911926,Shibuya Ku,Entire serviced apartment,Entire home/apt,5,1,1,3,23429,1,365,1.3,762.3,t,t
51113056,"Crane Hotel_A Hidden Gem: Well-Equipped, Comfy",412816461,Koto Ku,Room in hotel,Private room,2,1,1,1,12304,1,365,1,1125,t,t
51113425,"Crane Hotel_A Hidden Gem: Well-Equipped, Comfy",412816461,Koto Ku,Room in hotel,Private room,4,1,1,2,17891,1,365,1,1125,t,t
51115328,301　Cozy Apt 3PAX Asakusa area/Easy to Airport,58515549,Taito Ku,Entire rental unit,Entire home/apt,4,1,1,4,14286,2,1125,2,1125,t,f
51133404,Studio G2~②New LOFT Apartment/Ikebukuro/Free Wi-Fi,239692287,Toshima Ku,Entire loft,Entire home/apt,1,1,0,,6608,1,365,1,365,t,t
51155811,49/四ツ木2/東京観光に最適/9名/浅草に近い2階建てを貸切/ 駅まで徒歩8分/wi-fi完備,183877565,Katsushika Ku,Entire home,Entire home/apt,9,1,2,6,20553,2,90,2,1125,t,t
51156960,Studio G2~③New LOFT Apartment/Ikebukuro/Free WiFi,239692287,Toshima Ku,Entire loft,Entire home/apt,1,1,0,1,7002,1,365,1,365,t,t
51157086,Studio G2-⑤新築ロフト付きお洒落1R/固定Wi-Fi/作業机/東池袋駅徒歩4分/マルエツ隣,239692287,Toshima Ku,Entire loft,Entire home/apt,1,1,0,1,7113,1,365,1,365,t,t
51157236,Studio G2~❶New LOFT Apartment/Ikebukuro/Free Wi-Fi,239692287,Toshima Ku,Entire loft,Entire home/apt,1,1,0,1,7617,1,365,1,365,t,t
51157316,Studio G2~❷New LOFT Apartment/Ikebukuro/Free WiFi,239692287,Bunkyo Ku,Entire loft,Entire home/apt,1,1,0,1,6643,1,365,1,365,t,t
51157390,Studio G2~带小阁楼的”卡哇伊”新装修公寓 池袋地区/東池袋站4mins/独用卫浴,239692287,Toshima Ku,Entire loft,Entire home/apt,1,1,1,,7236,1,365,1,365,t,t
51157626,Studio G2~❺New LOFT Apartment/Ikebukuro/Free Wi-Fi,239692287,Bunkyo Ku,Entire loft,Entire home/apt,1,1,0,1,7617,1,365,1,365,t,t
51162614,nestay inn tokyo ryogoku 1A,250027746,Sumida Ku,Entire rental unit,Entire home/apt,2,1,1,1,8949,1,180,1,188.6,t,t
51163093,nestay inn tokyo ryogoku 4A,250027746,Sumida Ku,Entire rental unit,Entire home/apt,3,1,1,2,9944,1,180,1,188.6,t,t
51180970,"Rhythm boot camp in Itabashi City, Tokyo!",36096319,Itabashi Ku,Private room in home,Private room,4,1,1,4,25000,1,365,1,365,t,f
51181779,2 mins from Higashi Shinjuku station family  七丁目1,89965878,Shinjuku Ku,Entire rental unit,Entire home/apt,4,1.5,2,2,30571,1,1125,3.7,1125,t,f
51201772,"Central Asakusa, 2min to Sta /ASSH#103",129096261,Sumida Ku,Entire rental unit,Entire home/apt,4,1,1,2,10704,2,365,2,365,t,t
51203127,豪華快適/池袋2bedrooms/WIFI-102号室,412664673,Toshima Ku,Entire serviced apartment,Entire home/apt,4,1.5,2,2,16714,2,1125,2,1125,t,t
51217211,秋葉原・浅草エリア　501/最上階１フロア貸切/浅草橋駅徒歩2分/高速WiFi/エレベーター完備,58515549,Taito Ku,Entire rental unit,Entire home/apt,5,1,2,5,24000,2,1125,2,1125,t,f
51239049,2F【非対面・非接触】六本木駅徒歩4分｜最大4名｜キッチン付｜フルリノベ｜テレワーク｜WiFi｜,410371418,Minato Ku,Room in boutique hotel,Private room,4,1,1,4,23286,1,120,1,120,t,t
51239662,Fancy studio near Roppongi w/kitchen｜Free Wi-fi,410371418,Minato Ku,Room in boutique hotel,Private room,6,1,1,3,26229,1,120,1,120,t,t
51251938,Asakusa tatami House 201★restaurants★TV Kitchen,256531617,Taito Ku,Entire condo,Entire home/apt,3,1.5,1,2,7850,2,60,2,1125,t,t
51253623,綺麗な部屋マンション、超広い52㎡！全日本最大商店街、戸越駅3分！無料WiFi,164066387,Shinagawa Ku,Entire rental unit,Entire home/apt,5,1,1,2,13800,1,179,1,1125,t,t
51254022,世田谷ボロ市開催地、世田谷、豪徳寺近い、上町駅徒歩2分、渋谷駅 三軒茶屋駅バス13分、41平米,103487168,Setagaya Ku,Entire rental unit,Entire home/apt,5,1,1,2,9200,1,178,1,1125,t,t
51254126,屋上付き！大人数BBQやホームパーティーもできる遊べるホテル！屋根付きなので雨でも安心！,411185039,Taito Ku,Entire home,Entire home/apt,8,1,2,8,48714,1,365,1,365,t,f
51254570,To池袋1station /One R/固定WiFi/201,24575613,Toshima Ku,Entire serviced apartment,Entire home/apt,2,1,1,1,13914,4,1125,4,1125,t,f
51254582,nestay inn tokyo ryogoku 1B,250027746,Sumida Ku,Entire rental unit,Entire home/apt,2,1,1,1,9786,1,180,1,191.2,t,t
51267770,秋葉原・浅草エリア　302/フロア貸切2LDK /浅草橋駅徒歩2分/高速WiFi/エレベーター完備,58515549,Taito Ku,Entire rental unit,Entire home/apt,6,1,2,6,22000,2,1125,2,1125,t,f
51267880,秋葉原・浅草エリア　202/フロア貸切3LDK /浅草橋駅徒歩2分/高速WiFi/エレベーター完備,58515549,Taito Ku,Entire rental unit,Entire home/apt,8,1,3,8,24857,2,1125,2,1125,t,f
51290964,世田谷区 上町駅徒歩2分 渋谷&新宿&三軒茶屋近い、好立地！世田谷ボロ市開催地 40平米,103487168,Setagaya Ku,Entire rental unit,Entire home/apt,5,1,1,2,12800,1,179,1,1125,t,t
51296421,EK-103  セミダブルベッド１台【ペット可の宿】江戸川駅から徒歩４分,49237439,Edogawa Ku,Private room in home,Private room,4,2.5,1,1,1600,7,1125,7,1125,t,t
51315725,Near to Shimokitazawa sta. Max3p、Wifi、TV #1,410787346,Setagaya Ku,Entire rental unit,Entire home/apt,3,1,0,1,33286,2,365,2,365,t,t
51337120,大久保车站七分钟　新宿駅徒歩圏,176144651,Shinjuku Ku,Entire rental unit,Entire home/apt,4,1,1,2,50000,1,190,1,190,t,f
51360310,5 min walk from Oji-Kamiya St. Wi-Fi & Projector!,247326938,Kita Ku,Entire home,Entire home/apt,2,1,1,1,10429,1,365,1,766.3,t,t
51361408,新宿区大久保站前独立公寓，歌舞伎町徒步圈/山手线直达池袋/上野/浅草寺/马拉松路线附近（团体OK）,110379659,Shinjuku Ku,Entire serviced apartment,Entire home/apt,2,1.5,1,1,17510,1,200,1,1125,t,t
51393445,【渋谷駅7分】簡易キッチン 乾燥機能付き洗濯機 | Stump 渋谷 203,73440763,Shibuya Ku,Entire rental unit,Entire home/apt,2,1,1,1,42000,4,180,4,180,t,f
51393531,【渋谷駅7分】簡易キッチン 乾燥機能付き洗濯機 | Stump 渋谷 302,73440763,Shibuya Ku,Entire rental unit,Entire home/apt,2,1,1,1,42000,4,180,4,180,t,f
51432198,A studio apartment in Shinjuku-City.,416405958,Shinjuku Ku,Entire rental unit,Entire home/apt,2,1,1,1,5000,2,90,2.7,90,t,f
51435590,Ice Mount Guest House 5 (shared shower and toilet),31734605,Shinjuku Ku,Private room in home,Private room,2,6,1,2,11014,1,365,1,365,t,t
51477334,7 min sta./Takadanobaba/free wifi＃207,410766651,Toshima Ku,Entire rental unit,Entire home/apt,2,1,1,1,14786,1,365,1,365,t,t
51478849,★4F★near Shinjuku/1 floor is only for you ~4pax,416956978,Shinjuku Ku,Entire rental unit,Entire home/apt,4,1.5,1,2,20357,2,365,2,365,t,t
51491275,I want you to stay like you live! /ASIY,129096261,Taito Ku,Entire rental unit,Entire home/apt,8,1,2,3,34888,2,365,2,365,t,t
51492827,7 min sta./Takadanobaba/free wifi＃205,410766651,Shinjuku Ku,Entire rental unit,Entire home/apt,2,1,1,0,12643,1,365,1,365,t,t
