host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
318284118,ホテルヒルトップ,12/17/2019,"Itabashi City, Japan",within an hour,0.81,1,f,7,8,"['email', 'phone']",t,t
320793414,Nobuyo,12/24/2019,"Shibuya City, Japan",within an hour,1,1,t,3,3,"['email', 'phone']",t,t
118606355,Lu,3/1/2017,,within an hour,1,1,f,5,13,"['email', 'phone']",t,t
118606355,Lu,3/1/2017,,within an hour,1,1,f,5,13,"['email', 'phone']",t,t
118606355,Lu,3/1/2017,,within an hour,1,1,f,5,13,"['email', 'phone']",t,t
129096261,Chisaki,5/6/2017,"Tokyo, Japan",within an hour,1,1,t,60,70,"['email', 'phone']",t,t
320811007,Wei,12/25/2019,"Sumida City, Japan",within a day,0.6,0.42,t,4,4,"['email', 'phone']",t,t
256708544,Elle,4/18/2019,"Shibuya City, Japan",within an hour,1,1,t,2,6,"['email', 'phone']",t,t
309066124,Hitomi,11/12/2019,"Shinagawa City, Japan",within an hour,1,1,t,4,4,"['email', 'phone']",t,t
135661841,June,6/18/2017,"Nakano City, Japan",within an hour,1,1,t,6,11,"['email', 'phone']",t,t
265334880,Naomi,5/31/2019,"Tokyo, Japan",within an hour,1,1,t,4,7,"['email', 'phone']",t,t
21504159,Michi,9/18/2014,"Minato City, Japan",within an hour,1,0.99,f,22,63,"['email', 'phone']",t,t
320793414,Nobuyo,12/24/2019,"Shibuya City, Japan",within an hour,1,1,t,3,3,"['email', 'phone']",t,t
97872282,Nami,10/4/2016,Japan,within an hour,1,0.99,f,12,30,"['email', 'phone']",t,t
269488638,Takeya,6/18/2019,,within an hour,1,0.99,f,3,4,"['email', 'phone']",t,t
24575613,Momoe,12/7/2014,"Tokyo, Japan",within an hour,1,0.97,f,16,21,"['email', 'phone']",t,t
312002536,Chinatsu,11/25/2019,"Tokyo, Japan",within an hour,1,0.97,f,22,34,"['email', 'phone']",t,t
22100089,Takeshi,10/3/2014,"Tokyo, Japan",within an hour,1,0.96,t,1,2,"['email', 'phone']",t,t
135748714,Takeshi And Mika,6/18/2017,"Tokyo, Japan",within an hour,1,1,t,4,7,"['email', 'phone']",t,t
23992052,Ka,11/21/2014,"Toshima City, Japan",within an hour,1,1,,51,61,['phone'],t,t
63571865,Lei,3/19/2016,,within an hour,1,1,t,8,9,['phone'],t,t
224250516,Sozo,11/5/2018,"Tokyo, Japan",within an hour,1,0.91,t,9,10,"['email', 'phone']",t,t
214640453,Hanako,9/10/2018,"Shinjuku, Japan",within an hour,1,1,,91,151,"['email', 'phone']",t,t
321435814,Koma,12/27/2019,"Tokyo, Japan",within an hour,0.94,1,f,5,5,"['email', 'phone']",t,t
21504159,Michi,9/18/2014,"Minato City, Japan",within an hour,1,0.99,f,22,63,"['email', 'phone']",t,t
21504159,Michi,9/18/2014,"Minato City, Japan",within an hour,1,0.99,f,22,63,"['email', 'phone']",t,t
42068344,Kouzi,8/20/2015,"Shinjuku City, Japan",within an hour,1,0.99,f,5,5,"['email', 'phone']",t,t
42068344,Kouzi,8/20/2015,"Shinjuku City, Japan",within an hour,1,0.99,f,5,5,"['email', 'phone']",t,t
21504159,Michi,9/18/2014,"Minato City, Japan",within an hour,1,0.99,f,22,63,"['email', 'phone']",t,t
86899950,Kei,7/30/2016,"Shinjuku, Japan",within an hour,1,0.99,t,4,5,"['email', 'phone']",t,t
321435814,Koma,12/27/2019,"Tokyo, Japan",within an hour,0.94,1,f,5,5,"['email', 'phone']",t,t
321435814,Koma,12/27/2019,"Tokyo, Japan",within an hour,0.94,1,f,5,5,"['email', 'phone']",t,t
321435814,Koma,12/27/2019,"Tokyo, Japan",within an hour,0.94,1,f,5,5,"['email', 'phone']",t,t
321435814,Koma,12/27/2019,"Tokyo, Japan",within an hour,0.94,1,f,5,5,"['email', 'phone']",t,t
9782688,Kevin,11/3/2013,"Tokyo, Japan",within a few hours,1,0.97,f,5,5,"['email', 'phone']",t,t
312002536,Chinatsu,11/25/2019,"Tokyo, Japan",within an hour,1,0.97,f,22,34,"['email', 'phone']",t,t
229627088,宅東,12/7/2018,"Tokyo, Japan",within an hour,1,1,f,107,133,"['email', 'phone']",t,t
321813721,Kaoru,12/28/2019,,within an hour,1,0.99,t,5,8,"['email', 'phone']",t,t
321813721,Kaoru,12/28/2019,,within an hour,1,0.99,t,5,8,"['email', 'phone']",t,t
229627088,宅東,12/7/2018,"Tokyo, Japan",within an hour,1,1,f,107,133,"['email', 'phone']",t,t
229627088,宅東,12/7/2018,"Tokyo, Japan",within an hour,1,1,f,107,133,"['email', 'phone']",t,t
229627088,宅東,12/7/2018,"Tokyo, Japan",within an hour,1,1,f,107,133,"['email', 'phone']",t,t
178723128,Tingting,3/15/2018,"Saitama Prefecture, Japan",within an hour,1,0.96,f,7,17,"['email', 'phone']",t,t
4838043,Robert,1/25/2013,"Shibuya, Japan",within an hour,1,0.94,t,61,84,"['email', 'phone']",t,t
304408265,Kien,10/25/2019,,within an hour,1,1,f,2,3,"['email', 'phone']",t,t
219636782,Yuka,10/9/2018,"Tokyo, Japan",within an hour,1,1,f,23,96,"['email', 'phone']",t,t
299206258,Satellite Tokyo,10/1/2019,"Shibuya City, Japan",within an hour,1,1,f,4,5,"['email', 'phone']",t,t
299206258,Satellite Tokyo,10/1/2019,"Shibuya City, Japan",within an hour,1,1,f,4,5,"['email', 'phone']",t,t
299206258,Satellite Tokyo,10/1/2019,"Shibuya City, Japan",within an hour,1,1,f,4,5,"['email', 'phone']",t,t
279064316,Na,7/25/2019,,within an hour,1,1,f,36,38,"['email', 'phone']",t,t
307564003,Asuka,11/6/2019,,within an hour,1,1,f,1,3,"['email', 'phone']",t,t
112037524,Kousin,1/18/2017,"Tokyo, Japan",within an hour,1,0.99,f,8,14,"['email', 'phone']",t,t
324761252,Guangri,1/6/2020,"Shinjuku City, Japan",within an hour,1,0.99,f,4,4,"['email', 'phone', 'work_email']",t,t
71738094,Yuka,5/12/2016,"Tokyo, Japan",within an hour,1,0.99,t,2,4,"['email', 'phone']",t,t
321365764,Japan House,12/26/2019,"Tokyo, Japan",within an hour,1,1,,115,134,"['email', 'phone']",t,t
321365764,Japan House,12/26/2019,"Tokyo, Japan",within an hour,1,1,,115,134,"['email', 'phone']",t,t
321365764,Japan House,12/26/2019,"Tokyo, Japan",within an hour,1,1,,115,134,"['email', 'phone']",t,t
321365764,Japan House,12/26/2019,"Tokyo, Japan",within an hour,1,1,,115,134,"['email', 'phone']",t,t
321365764,Japan House,12/26/2019,"Tokyo, Japan",within an hour,1,1,,115,134,"['email', 'phone']",t,t
79010327,Yosuke And Mina,6/21/2016,"Tokyo, Japan",within an hour,1,0.99,f,3,6,['phone'],t,f
261951920,中川,5/15/2019,,within an hour,1,1,f,18,142,"['email', 'phone']",t,t
261951920,中川,5/15/2019,,within an hour,1,1,f,18,142,"['email', 'phone']",t,t
261951920,中川,5/15/2019,,within an hour,1,1,f,18,142,"['email', 'phone']",t,t
271703741,Shizuka,6/27/2019,,within an hour,1,0.99,t,17,19,"['email', 'phone']",t,t
261951920,中川,5/15/2019,,within an hour,1,1,f,18,142,"['email', 'phone']",t,t
261951920,中川,5/15/2019,,within an hour,1,1,f,18,142,"['email', 'phone']",t,t
261951920,中川,5/15/2019,,within an hour,1,1,f,18,142,"['email', 'phone']",t,t
261951920,中川,5/15/2019,,within an hour,1,1,f,18,142,"['email', 'phone']",t,t
261951920,中川,5/15/2019,,within an hour,1,1,f,18,142,"['email', 'phone']",t,t
325492002,一馬,1/8/2020,,within an hour,1,1,f,1,1,['phone'],t,t
248967189,Ent Terrace,3/15/2019,"Tokyo, Japan",within an hour,1,1,t,6,6,"['email', 'phone']",t,t
320788768,Lie,12/24/2019,"Tokyo, Japan",within an hour,1,1,f,2,2,"['email', 'phone']",t,t
325731116,Pegasus,1/8/2020,"Tokyo, Japan",within an hour,1,1,f,8,8,"['email', 'phone']",t,t
320788768,Lie,12/24/2019,"Tokyo, Japan",within an hour,1,1,f,2,2,"['email', 'phone']",t,t
318284118,ホテルヒルトップ,12/17/2019,"Itabashi City, Japan",within an hour,0.81,1,f,7,8,"['email', 'phone']",t,t
178381195,Haru,3/14/2018,"Shinjuku City, Japan",within an hour,1,0.93,t,12,12,"['email', 'phone']",t,t
325810805,Eims,1/9/2020,"Meguro City, Japan",within an hour,0.95,1,f,22,22,"['email', 'phone']",t,t
325835081,Rinka,1/9/2020,"Taito City, Japan",within an hour,1,0.98,t,4,4,"['email', 'phone']",t,t
274602351,Julie & Nao,7/8/2019,,within an hour,1,1,t,3,3,"['email', 'phone']",t,t
325135276,驛家國際宾館,1/7/2020,"Taito City, Japan",within an hour,1,1,t,7,7,"['email', 'phone']",t,t
325135276,驛家國際宾館,1/7/2020,"Taito City, Japan",within an hour,1,1,t,7,7,"['email', 'phone']",t,t
325135276,驛家國際宾館,1/7/2020,"Taito City, Japan",within an hour,1,1,t,7,7,"['email', 'phone']",t,t
325135276,驛家國際宾館,1/7/2020,"Taito City, Japan",within an hour,1,1,t,7,7,"['email', 'phone']",t,t
325135276,驛家國際宾館,1/7/2020,"Taito City, Japan",within an hour,1,1,t,7,7,"['email', 'phone']",t,t
318861185,Go,12/18/2019,"Sumida City, Japan",within a few hours,0.9,0.58,f,4,4,['phone'],t,t
42808108,Mie,8/29/2015,,within an hour,1,1,t,7,7,['phone'],t,t
42808108,Mie,8/29/2015,,within an hour,1,1,t,7,7,['phone'],t,t
325810805,Eims,1/9/2020,"Meguro City, Japan",within an hour,0.95,1,f,22,22,"['email', 'phone']",t,t
325810805,Eims,1/9/2020,"Meguro City, Japan",within an hour,0.95,1,f,22,22,"['email', 'phone']",t,t
325810805,Eims,1/9/2020,"Meguro City, Japan",within an hour,0.95,1,f,22,22,"['email', 'phone']",t,t
325810805,Eims,1/9/2020,"Meguro City, Japan",within an hour,0.95,1,f,22,22,"['email', 'phone']",t,t
318861185,Go,12/18/2019,"Sumida City, Japan",within a few hours,0.9,0.58,f,4,4,['phone'],t,t
318861185,Go,12/18/2019,"Sumida City, Japan",within a few hours,0.9,0.58,f,4,4,['phone'],t,t
245921103,"Sakura Stay,",2/28/2019,"Shinagawa, Japan",within an hour,1,1,t,4,4,"['email', 'phone']",t,t
71920606,Heyao,5/14/2016,"Shinjuku, Japan",within an hour,1,1,t,51,65,"['email', 'phone']",t,t
169234249,Hoshi,1/22/2018,"Taito City, Japan",within an hour,1,1,f,9,10,['phone'],t,t
326364323,Fenny,1/11/2020,"Edogawa City, Japan",within a few hours,1,1,f,1,1,"['email', 'phone']",t,t
35258613,Yuri,6/8/2015,"Tokyo, Japan",within an hour,1,1,t,7,11,"['email', 'phone']",t,t
35258613,Yuri,6/8/2015,"Tokyo, Japan",within an hour,1,1,t,7,11,"['email', 'phone']",t,t
242799466,Ryota,2/12/2019,"Tokyo, Japan",within an hour,1,0.99,f,8,8,"['email', 'phone']",t,t
321813721,Kaoru,12/28/2019,,within an hour,1,0.99,t,5,8,"['email', 'phone']",t,t
178584176,J&M Holdings,3/15/2018,"Sumida City, Japan",within an hour,1,0.99,f,4,5,"['email', 'phone']",t,t
201334932,Saki,7/10/2018,"Tokyo, Japan",within an hour,1,1,t,7,9,"['email', 'phone']",t,t
216495487,Aki,9/20/2018,"Tokyo, Japan",within an hour,1,0.98,f,3,5,"['email', 'phone']",t,t
114328660,Yuga,2/1/2017,"Tokyo, Japan",within an hour,1,1,t,6,6,['phone'],t,t
112199509,Shinya,1/19/2017,,within an hour,1,1,t,3,3,"['email', 'phone']",t,t
312493125,庸彰,11/27/2019,"Arakawa City, Japan",within a few hours,0.9,1,f,6,16,"['email', 'phone']",t,t
312493125,庸彰,11/27/2019,"Arakawa City, Japan",within a few hours,0.9,1,f,6,16,"['email', 'phone']",t,t
312493125,庸彰,11/27/2019,"Arakawa City, Japan",within a few hours,0.9,1,f,6,16,"['email', 'phone']",t,t
312493125,庸彰,11/27/2019,"Arakawa City, Japan",within a few hours,0.9,1,f,6,16,"['email', 'phone']",t,t
312493125,庸彰,11/27/2019,"Arakawa City, Japan",within a few hours,0.9,1,f,6,16,"['email', 'phone']",t,t
4981880,Meta,2/5/2013,"Tokyo, Japan",within an hour,1,0.95,f,53,56,"['email', 'phone']",t,t
4981880,Meta,2/5/2013,"Tokyo, Japan",within an hour,1,0.95,f,53,56,"['email', 'phone']",t,t
321813721,Kaoru,12/28/2019,,within an hour,1,0.99,t,5,8,"['email', 'phone']",t,t
321813721,Kaoru,12/28/2019,,within an hour,1,0.99,t,5,8,"['email', 'phone']",t,t
45653968,Alex,10/3/2015,"Tokyo, Japan",within an hour,0.99,0.92,t,13,20,"['email', 'phone']",t,t
45653968,Alex,10/3/2015,"Tokyo, Japan",within an hour,0.99,0.92,t,13,20,"['email', 'phone']",t,t
274602351,Julie & Nao,7/8/2019,,within an hour,1,1,t,3,3,"['email', 'phone']",t,t
45653968,Alex,10/3/2015,"Tokyo, Japan",within an hour,0.99,0.92,t,13,20,"['email', 'phone']",t,t
325543947,Nishiki,1/8/2020,"Tokyo, Japan",within an hour,1,0.98,t,2,2,"['email', 'phone']",t,t
327632783,Akira,1/15/2020,"Tokyo, Japan",within an hour,1,1,t,1,2,"['email', 'phone']",t,t
4981880,Meta,2/5/2013,"Tokyo, Japan",within an hour,1,0.95,f,53,56,"['email', 'phone']",t,t
4981880,Meta,2/5/2013,"Tokyo, Japan",within an hour,1,0.95,f,53,56,"['email', 'phone']",t,t
327957495,Tiny Inn Manekineko,1/15/2020,"Setagaya City, Japan",within an hour,1,1,t,1,2,"['email', 'phone']",t,t
73463626,Feng,5/23/2016,"Tokyo, Japan",within an hour,1,1,f,45,110,"['email', 'phone']",t,t
287699302,Nana,8/21/2019,,within an hour,1,0.98,f,7,10,"['email', 'phone']",t,t
287699302,Nana,8/21/2019,,within an hour,1,0.98,f,7,10,"['email', 'phone']",t,t
287699302,Nana,8/21/2019,,within an hour,1,0.98,f,7,10,"['email', 'phone']",t,t
294205299,Nestay,9/12/2019,,within an hour,1,0.81,f,18,18,"['email', 'phone']",t,t
294205299,Nestay,9/12/2019,,within an hour,1,0.81,f,18,18,"['email', 'phone']",t,t
294205299,Nestay,9/12/2019,,within an hour,1,0.81,f,18,18,"['email', 'phone']",t,t
294205299,Nestay,9/12/2019,,within an hour,1,0.81,f,18,18,"['email', 'phone']",t,t
325810805,Eims,1/9/2020,"Meguro City, Japan",within an hour,0.95,1,f,22,22,"['email', 'phone']",t,t
294205299,Nestay,9/12/2019,,within an hour,1,0.81,f,18,18,"['email', 'phone']",t,t
325810805,Eims,1/9/2020,"Meguro City, Japan",within an hour,0.95,1,f,22,22,"['email', 'phone']",t,t
325810805,Eims,1/9/2020,"Meguro City, Japan",within an hour,0.95,1,f,22,22,"['email', 'phone']",t,t
325810805,Eims,1/9/2020,"Meguro City, Japan",within an hour,0.95,1,f,22,22,"['email', 'phone']",t,t
325810805,Eims,1/9/2020,"Meguro City, Japan",within an hour,0.95,1,f,22,22,"['email', 'phone']",t,t
325810805,Eims,1/9/2020,"Meguro City, Japan",within an hour,0.95,1,f,22,22,"['email', 'phone']",t,t
325810805,Eims,1/9/2020,"Meguro City, Japan",within an hour,0.95,1,f,22,22,"['email', 'phone']",t,t
325810805,Eims,1/9/2020,"Meguro City, Japan",within an hour,0.95,1,f,22,22,"['email', 'phone']",t,t
325810805,Eims,1/9/2020,"Meguro City, Japan",within an hour,0.95,1,f,22,22,"['email', 'phone']",t,t
325810805,Eims,1/9/2020,"Meguro City, Japan",within an hour,0.95,1,f,22,22,"['email', 'phone']",t,t
325810805,Eims,1/9/2020,"Meguro City, Japan",within an hour,0.95,1,f,22,22,"['email', 'phone']",t,t
325810805,Eims,1/9/2020,"Meguro City, Japan",within an hour,0.95,1,f,22,22,"['email', 'phone']",t,t
328628432,Tamy,1/18/2020,"Tokyo, Japan",within an hour,1,1,f,2,2,"['email', 'phone']",t,t
106787327,Kanade,12/10/2016,"Tokyo, Japan",within an hour,1,1,f,3,3,"['email', 'phone']",t,t
66919579,Amelie,4/12/2016,,within an hour,1,1,f,4,7,"['email', 'phone']",t,t
66919579,Amelie,4/12/2016,,within an hour,1,1,f,4,7,"['email', 'phone']",t,t
221349554,Takaya,10/18/2018,"Higashimurayama-shi, Japan",within an hour,1,1,t,4,8,"['email', 'phone']",t,t
63598456,優姫,3/19/2016,"Shibuya, Japan",within an hour,1,1,f,29,77,"['email', 'phone']",t,t
58033573,Anon,2/9/2016,"Chuo City, Japan",within an hour,1,0.99,f,8,8,"['email', 'phone', 'work_email']",t,t
231246601,Commu,12/18/2018,"Ashikaga, Japan",within an hour,1,0.99,f,9,12,['phone'],t,t
250801270,Masanari,3/24/2019,"Tokyo, Japan",within an hour,1,0.99,,4,4,"['email', 'phone']",t,t
325731116,Pegasus,1/8/2020,"Tokyo, Japan",within an hour,1,1,f,8,8,"['email', 'phone']",t,t
288722179,Vacation Inn,8/24/2019,,within an hour,1,1,t,14,15,"['email', 'phone']",t,f
288722179,Vacation Inn,8/24/2019,,within an hour,1,1,t,14,15,"['email', 'phone']",t,f
288722179,Vacation Inn,8/24/2019,,within an hour,1,1,t,14,15,"['email', 'phone']",t,f
288722179,Vacation Inn,8/24/2019,,within an hour,1,1,t,14,15,"['email', 'phone']",t,f
288722179,Vacation Inn,8/24/2019,,within an hour,1,1,t,14,15,"['email', 'phone']",t,f
288722179,Vacation Inn,8/24/2019,,within an hour,1,1,t,14,15,"['email', 'phone']",t,f
288722179,Vacation Inn,8/24/2019,,within an hour,1,1,t,14,15,"['email', 'phone']",t,f
237314820,Samurai,1/17/2019,"Shibuya City, Japan",within a few hours,1,0.66,f,14,19,"['email', 'phone']",t,t
312493125,庸彰,11/27/2019,"Arakawa City, Japan",within a few hours,0.9,1,f,6,16,"['email', 'phone']",t,t
50705816,Qiong,12/7/2015,"Sumida, Japan",within an hour,1,1,f,11,21,"['email', 'phone']",t,t
37087088,Mike&Yuko,6/29/2015,"Meguro City, Japan",within an hour,1,0.97,f,3,26,"['email', 'phone', 'work_email']",t,t
294205299,Nestay,9/12/2019,,within an hour,1,0.81,f,18,18,"['email', 'phone']",t,t
329824563,Izumi,1/21/2020,"Tokyo, Japan",within an hour,1,0.86,t,1,1,"['email', 'phone']",t,t
325731116,Pegasus,1/8/2020,"Tokyo, Japan",within an hour,1,1,f,8,8,"['email', 'phone']",t,t
325731116,Pegasus,1/8/2020,"Tokyo, Japan",within an hour,1,1,f,8,8,"['email', 'phone']",t,t
325731116,Pegasus,1/8/2020,"Tokyo, Japan",within an hour,1,1,f,8,8,"['email', 'phone']",t,t
325731116,Pegasus,1/8/2020,"Tokyo, Japan",within an hour,1,1,f,8,8,"['email', 'phone']",t,t
325731116,Pegasus,1/8/2020,"Tokyo, Japan",within an hour,1,1,f,8,8,"['email', 'phone']",t,t
325731116,Pegasus,1/8/2020,"Tokyo, Japan",within an hour,1,1,f,8,8,"['email', 'phone']",t,t
325543947,Nishiki,1/8/2020,"Tokyo, Japan",within an hour,1,0.98,t,2,2,"['email', 'phone']",t,t
305034163,Oliver,10/28/2019,"Tokyo, Japan",within an hour,0.99,1,f,9,11,"['email', 'phone']",t,t
330316857,Hotel,1/24/2020,,within an hour,1,0.99,f,14,14,"['email', 'phone']",t,t
330316857,Hotel,1/24/2020,,within an hour,1,0.99,f,14,14,"['email', 'phone']",t,t
330316857,Hotel,1/24/2020,,within an hour,1,0.99,f,14,14,"['email', 'phone']",t,t
330555889,Rika,1/24/2020,,within an hour,1,0.95,f,1,1,"['email', 'phone']",t,t
205640746,にん,7/28/2018,"Tokyo, Japan",within a few hours,1,1,f,1,1,"['email', 'phone']",t,t
108806844,るっちゃん,12/28/2016,"Tokyo, Japan",within an hour,1,1,t,1,9,"['email', 'phone']",t,t
330316857,Hotel,1/24/2020,,within an hour,1,0.99,f,14,14,"['email', 'phone']",t,t
183877565,UI Home Company,4/12/2018,"Nerima City, Japan",within an hour,1,0.98,f,71,81,"['email', 'phone', 'work_email']",t,t
141952115,Obi,7/23/2017,,within a few hours,1,0.57,f,8,13,"['email', 'phone']",t,t
137625034,Miko,6/29/2017,"Setagaya City, Japan",within an hour,1,1,f,1,2,['phone'],t,t
302228906,航,10/14/2019,"Minato City, Japan",within an hour,1,0.99,t,20,20,['phone'],t,t
302228906,航,10/14/2019,"Minato City, Japan",within an hour,1,0.99,t,20,20,['phone'],t,t
325491490,Danny,1/8/2020,"Tokyo, Japan",within an hour,1,1,f,8,8,"['email', 'phone']",t,t
224250516,Sozo,11/5/2018,"Tokyo, Japan",within an hour,1,0.91,t,9,10,"['email', 'phone']",t,t
224250516,Sozo,11/5/2018,"Tokyo, Japan",within an hour,1,0.91,t,9,10,"['email', 'phone']",t,t
325491490,Danny,1/8/2020,"Tokyo, Japan",within an hour,1,1,f,8,8,"['email', 'phone']",t,t
325491490,Danny,1/8/2020,"Tokyo, Japan",within an hour,1,1,f,8,8,"['email', 'phone']",t,t
325491490,Danny,1/8/2020,"Tokyo, Japan",within an hour,1,1,f,8,8,"['email', 'phone']",t,t
325491490,Danny,1/8/2020,"Tokyo, Japan",within an hour,1,1,f,8,8,"['email', 'phone']",t,t
325491490,Danny,1/8/2020,"Tokyo, Japan",within an hour,1,1,f,8,8,"['email', 'phone']",t,t
325491490,Danny,1/8/2020,"Tokyo, Japan",within an hour,1,1,f,8,8,"['email', 'phone']",t,t
224250516,Sozo,11/5/2018,"Tokyo, Japan",within an hour,1,0.91,t,9,10,"['email', 'phone']",t,t
280578369,Resort99,7/30/2019,,within an hour,1,1,t,6,7,"['email', 'phone']",t,t
279064316,Na,7/25/2019,,within an hour,1,1,f,36,38,"['email', 'phone']",t,t
4838043,Robert,1/25/2013,"Shibuya, Japan",within an hour,1,0.94,t,61,84,"['email', 'phone']",t,t
331685051,大寺,1/29/2020,"Kunitachi, Japan",within an hour,1,0.97,t,4,6,"['email', 'phone']",t,t
62459478,Ayaka,3/10/2016,"Shinjuku City, Japan",within an hour,1,0.84,f,6,6,"['email', 'phone']",t,t
325491490,Danny,1/8/2020,"Tokyo, Japan",within an hour,1,1,f,8,8,"['email', 'phone']",t,t
331823662,Miko,1/29/2020,,within an hour,1,1,f,1,1,['phone'],t,t
315182501,MStay,12/7/2019,"Tokyo, Japan",within an hour,1,1,,5,8,['phone'],t,t
331853934,Rakuna,1/29/2020,,within an hour,1,1,t,1,1,"['email', 'phone']",t,t
331907250,Jo,1/30/2020,,within an hour,1,1,f,2,2,"['email', 'phone']",t,t
274793900,Miki,7/9/2019,"Tokyo, Japan",within an hour,1,1,f,15,16,"['email', 'phone', 'work_email']",t,t
332411372,新一,1/31/2020,"Tokyo, Japan",within an hour,1,0.92,t,4,4,"['email', 'phone']",t,t
61729485,ｻﾞｽﾀﾝﾀﾞｰﾄﾞｱﾊﾟｰﾄﾒﾝﾄ渋谷,3/6/2016,"Shibuya City, Japan",within an hour,1,1,f,14,16,"['email', 'phone', 'work_email']",t,t
61729485,ｻﾞｽﾀﾝﾀﾞｰﾄﾞｱﾊﾟｰﾄﾒﾝﾄ渋谷,3/6/2016,"Shibuya City, Japan",within an hour,1,1,f,14,16,"['email', 'phone', 'work_email']",t,t
34415001,Cheng,5/28/2015,Japan,within an hour,1,0.98,t,8,8,"['email', 'phone']",t,t
332411372,新一,1/31/2020,"Tokyo, Japan",within an hour,1,0.92,t,4,4,"['email', 'phone']",t,t
204098414,さくら,7/21/2018,,within an hour,1,1,f,3,3,"['email', 'phone']",t,t
279064316,Na,7/25/2019,,within an hour,1,1,f,36,38,"['email', 'phone']",t,t
279064316,Na,7/25/2019,,within an hour,1,1,f,36,38,"['email', 'phone']",t,t
279064316,Na,7/25/2019,,within an hour,1,1,f,36,38,"['email', 'phone']",t,t
279064316,Na,7/25/2019,,within an hour,1,1,f,36,38,"['email', 'phone']",t,t
279064316,Na,7/25/2019,,within an hour,1,1,f,36,38,"['email', 'phone']",t,t
279064316,Na,7/25/2019,,within an hour,1,1,f,36,38,"['email', 'phone']",t,t
332411372,新一,1/31/2020,"Tokyo, Japan",within an hour,1,0.92,t,4,4,"['email', 'phone']",t,t
